price_vnd,sim_number
450000,0344461486
3000000,0862270686
1000000,0945702574
11325000,0828840678
1000000,0813136189
1000000,0898147473
1000000,0969815086
450000,0327050209
3000000,0866776379
150000000,0888888247
5000000,0938246474
5000000,0584134953
450000,0343200043
450000,0987869946
500000,0868323376
1000000,0945708608
250000,0981675117
500000,0964710266
450000,0326130402
450000,0986469157
450000,0862986439
5000000,0815365616
5000000,0398451996
3000000,0813881102
11325000,0843279678
450000,0329522239
11325000,0827794678
450000,0866377007
1000000,0763539229
450000,0335784866
450000,0354555479
53600000,0838222288
500000,0932654121
450000,0329406199
3000000,0888523568
450000,0325744462
1000000,0886116788
5000000,0567896177
450000,0363186776
450000,0334529439
450000,0344472839
12000000,0393969669
3000000,0926303668
1000000,0853240444
5000000,0989234656
3000000,0367819222
450000,0332080381
450000,0344048366
1000000,0983696747
450000,0866364436
745000000,0903998888
450000,0343007266
10500000,0852863939
3000000,0767676318
1000000,0795766266
15000000,0706042019
1000000,0346627699
80000000,0938000444
3000000,0929095679
450000,0334711101
450000,0972293754
12000000,0703370370
15000000,0932368479
450000,0373080882
11429000,0898208982
450000,0333952066
3000000,0927939839
450000,0327615186
450000,0344030205
450000,0344234166
1000000,0989711606
1000000,0705224321
450000,0334125558
10000000,0813838989
80000000,0335468888
10000000,0886184184
500000,0355563596
2500000000,0933345678
3000000,0704686777
3000000,0867691986
3000000,0772790790
140000000,0768589999
3000000,0986052279
1000000,0945620112
3000000,0568119979
450000,0327320939
500000,0977247553
450000,0366379639
1000000,0702769012
450000,0367965557
1000000,0946663486
450000,0329210284
1000000,0932331654
5000000,0798840555
1000000,0941429114
450000,0865454039
1000000,0708098498
500000,0528962007
1000000,0345693698
150000000,0889886688
1000000,0984728577
450000,0865560676
500000,0587251995
500000,0877992214
3000000,0825266262
500000,0879765500
5000000,0889939688
450000,0343842234
450000,0866168489
1000000,0889035314
5000000,0932341268
1000000,0763588558
500000,0389215539
10400000,0924464999
450000,0328097166
10000000,0966660552
10175000,0911767884
1000000,0582858228
1000000,0702658258
500000,0973362950
500000,0839013989
10000000,0382606606
1000000,0916379083
1000000,0904240502
3000000,0774033336
12000000,0799525999
1000000,0921600727
500000,0877993479
450000,0334910879
1000000,0762628008
450000,0355219186
1000000,0931216639
1000000,0904347898
5000000,0869667896
3000000,0888088907
1000000,0705906908
5000000,0355595252
1000000,0762686687
5000000,0832468386
500000,0877101525
3000000,0901277287
10000000,0912351996
450000,0327180969
5000000,0926876543
450000,0334211149
450000,0328757188
5000000,0853673939
3000000,0985638199
450000,0865551039
450000,0865094879
500000,0966876040
1000000,0767477234
3000000,0842968679
1000000,0372037623
3000000,0978906069
1000000,0941620453
450000,0349101191
5000000,0981171898
12000000,0915228811
500000,0877990266
500000,0877177723
450000,0983031270
450000,0332351975
500000,0865745855
450000,0343777873
500000,0817133899
3000000,0902295995
450000,0986734773
450000,0329440988
500000,0963846332
5000000,0967259379
145000000,0782348888
70000000,0868068886
12000000,0788005577
11325000,0847971678
3000000,0968866824
500000,0349160273
3000000,0858111779
500000,0877118910
500000,0926977336
12000000,0916666173
1000000,0795644633
500000,0877007986
63000000,0362996789
11500000,0927047888
3000000,0382971368
12000000,0818828886
500000,0939813158
1000000,0795759359
3000000,0988885224
3000000,0798696239
3000000,0849258668
500000,0877996648
450000,0866403640
5000000,0373386979
450000,0326540339
450000,0328777605
52000000,0901835265
450000,0865112141
3000000,0848976969
1000000,0948372091
450000,0376532112
5000000,0899892288
5000000,0909095342
1000000,0909136932
3000000,0971745566
500000,0909621325
1000000,0903135545
5000000,0819360666
5000000,0862013688
500000,0877337743
1000000,0799062200
3000000,0948678961
450000,0387596660
450000,0336167286
450000,0862923924
5000000,0779777468
500000,0909618057
450000,0334368539
450000,0865444013
12900000,0921111679
1000000,0898309672
1000000,0898312375
11325000,0824153678
5000000,0939563879
69000000,0888777000
1000000,0932393266
50000000,0969828668
1000000,0898611966
500000,0375250819
450000,0336217339
500000,0961702823
1000000,0942431015
3000000,0855309898
1000000,0941253779
1000000,0399648118
5000000,0862151989
3000000,0853848688
1000000,0384221969
1000000,0763600122
450000,0344305005
1000000,0777547444
15000000,0824032014
5000000,0899886186
12000000,0853112112
390000,0983390356
1000000,0898317489
5000000,0987920567
119000,0358002758
100000000,0912993993
500000,0816833122
450000,0363579699
450000,0974829149
13800000,0399488866
1000000,0762595597
5000000,0816291199
500000,0981948445
450000,0382431286
450000,0329255502
3000000,0843626268
450000,0332552786
10000000,0328801368
1000000,0832011268
450000,0343270409
500000,0966516680
5000000,0704925999
450000,0865130683
13000000,0901012009
50000000,0395953333
500000,0943579831
500000,0877336685
12000000,0779254444
5000000,0764126688
450000,0329207887
1000000,0945245540
450000,0327212332
5000000,0843009911
500000,0971513031
1000000,0708055344
1000000,0337641980
100000000,0909091939
500000,0922676986
450000,0335471972
450000,0334310684
1000000,0931373715
3000000,0915919391
12000000,0899969789
450000,0332449366
12000000,0815456788
450000,0344007388
5000000,0367580586
450000,0327409239
450000,0343493186
450000,0325900070
11000000,0926747747
450000,0369536989
1000000,0763718716
500000,0879933539
3000000,0833179879
450000,0865874446
5000000,0966888319
450000,0334328366
1000000,0898326887
3000000,0769666631
450000,0342920266
1000000,0817636678
5000000,0919516579
10175000,0913984464
200000000,0987636363
1000000,0763623423
500000,0773387479
1000000,0762793593
12000000,0925061996
3000000,0989367891
450000,0345493266
500000,0922738086
450000,0988260573
10000000,0972392789
500000,0877998984
5000000,0395808909
450000,0343517345
450000,0866276139
14000000,0765023999
450000,0336140439
450000,0328149444
1000000,0763635632
5000000,0842853853
1000000,0763713712
450000,0382475123
450000,0326707139
3000000,0763284284
3000000,0933931980
10000000,0388774888
450000,0333814039
1000000,0763601992
3000000,0707494696
450000,0347216468
3000000,0899852777
450000,0865189086
450000,0866295339
450000,0329968566
500000,0373671183
500000,0335887343
3000000,0923733838
1000000,0777219291
1000000,0703235858
3000000,0921828682
11390000,0346993888
450000,0866625086
3000000,0985198639
1000000,0968679385
15000000,0325111987
1000000,0763662661
5000000,0983877234
1000000,0949323625
75000000,0922357999
1000000,0566299668
77000000,0916222288
5000000,0336660939
5000000,0989989171
500000,0964892729
500000,0978093037
500000,0858502869
1000000,0762754154
450000,0334460345
500000,0922738979
500000,0877992232
5000000,0911127968
12000000,0934441978
3000000,0989817969
3000000,0819915588
500000000,0888787878
5000000,0924506777
450000,0866975673
72000000,0901887887
3000000,0396788567
500000,0969102496
450000,0343241689
12000000,0902042022
3000000,0965802014
500000,0975201951
13700000,0342844888
1000000,0762705345
450000,0345347337
3000000,0856279479
450000,0333948539
11000000,0824088088
450000,0343193966
1000000,0763759754
1000000,0912618739
450000,0327521739
5000000,0705724555
1000000,0705984343
1000000,0906087569
10000000,0767288668
5000000,0362566568
5000000,0342997766
450000,0862958079
5000000,0817013888
1000000,0903827134
12875000,0819661999
3000000,0937929295
10500000,0927022011
450000,0343595239
11325000,0824259678
450000,0862953466
450000,0328978468
450000,0335713899
500000,0978107891
1000000,0986487195
220000000,0393838888
3000000,0582039777
12000000,0919411234
5000000,0774444413
500000,0963274038
450000,0366025995
450000,0343260491
1000000,0834616000
1000000,0762733731
3000000,0865211189
450000,0866065067
450000,0329584066
450000,0334297839
500000,0945139869
12000000,0852628628
3000000,0338938962
1000000,0944580774
500000,0823417886
450000,0332412899
500000,0784306222
1000000,0763702102
10800000,0795269666
3000000,0964731686
1000000,0914545887
3000000,0985341975
3000000,0931777113
128000000,0987011111
1000000,0943958960
12000000,0862341990
3000000,0522239279
1000000,0939628952
500000,0983255943
3000000,0904596768
450000,0343310594
5000000,0852040040
3000000,0963383080
500000,0523741980
450000,0379582689
13500000,0762127979
1000000,0705233800
450000,0866949748
450000,0335070580
1000000,0705262004
500000,0888468824
1000000,0909168302
3000000,0357082666
450000,0344002466
3000000,0357807555
500000,0847295286
3000000,0903957890
11325000,0856548678
450000,0326141187
3000000,0969550299
450000,0332879345
500000,0921750988
1000000,0909152196
10000000,0379888389
10000000,0788648648
5000000,0326538539
500000,0877180106
1000000,0964271838
10300000,0888858978
11000000,0349611611
1000000,0795609494
450000,0866207539
5000000,0931551558
3000000,0815151532
5000000,0903868287
1000000,0799000311
1000000,0941297802
3000000,0976086166
5000000,0965692013
3000000,0935532014
5000000,0325268222
500000,0915804739
500000,0965305114
10000000,0785183183
3000000,0968532022
450000,0327290875
500000,0855180611
450000,0327354689
450000,0383887679
450000,0867007407
3000000,0963397972
500000,0927457686
450000,0862909074
450000,0327300394
5000000,0886336779
10000000,0332506070
500000,0964869611
1000000,0762791123
1000000,0945357975
5000000,0798985868
3000000,0862120521
3000000,0567989879
500000,0877116882
1000000,0799149484
1000000,0763599122
1000000,0996921997
3000000,0967821970
5000000,0789396686
1000000,0762519512
450000,0328007266
10000000,0797979194
1000000,0777303379
10000000,0396889696
5000000,0338898996
450000,0354842224
450000,0866270568
5000000,0908462014
450000,0336270403
12000000,0973199986
450000,0342020598
450000,0866445608
450000,0344060392
3000000,0888769696
500000,0877109944
12000000,0813051978
3000000,0364408989
500000,0822733677
5000000,0827684684
11000000,0972461991
500000,0971508900
12000000,0829291985
1000000,0773322877
13500000,0767664666
450000,0349625239
1000000,0834180190
450000,0346777844
12800000,0968236823
3000000,0968956588
11325000,0846914678
450000,0344532223
500000,0859891718
1000000,0762599591
5000000,0817922279
12900000,0819887999
1000000,0778582987
450000,0344199889
3000000,0888748989
99000000,0988938686
500000,0877154068
1000000,0795699494
3000000,0932285939
5000000,0765868986
1000000,0932457321
11000000,0843336686
450000,0327030887
10300000,0707596999
500000,0877119925
500000,0877990883
13000000,0944534888
1000000,0877909397
10000000,0354226999
13000000,0777278777
5000000,0985062968
79000000,0769389999
1000000,0776222966
450000,0343251076
450000,0971758887
450000,0329486234
10000000,0706183183
500000,0877001588
3000000,0989615166
450000,0865520519
1000000,0763000877
3000000,0903675005
12000000,0779362888
10000000,0789992229
450000,0327157539
450000,0349009739
10800000,0708888817
3000000,0776573666
1000000,0763722900
168888889,0835355555
1000000,0705466377
10000000,0822246668
1000000,0763764767
3000000,0387797798
500000,0969133529
11325000,0824418678
1000000,0708037337
5000000,0368988696
5000000,0903836168
450000,0379290768
500000,0382647279
500000,0879763868
450000,0332249288
1000000,0762760766
1000000,0364643210
1000000,0708192456
5000000,0899903399
1000000,0889577027
450000,0348501974
13500000,0926032019
85000000,0889999688
1000000,0702721821
450000,0343957139
450000,0363065388
3000000,0846151617
69000000,0983833868
3000000,0989322119
500000,0961099124
150000000,0911112112
3000000,0888009993
500000,0977087190
450000,0373070195
5000000,0969772008
450000,0354726986
5000000,0789107986
450000,0378094739
500000,0356755886
10000000,0858668679
450000,0372723639
450000,0332140330
55000000,0848888833
450000,0343504288
450000,0356630488
450000,0332916486
3000000,0888319669
1000000,0792543643
500000,0829790339
88000000,0702898888
500000,0568171991
11300000,0379388555
450000,0327915673
500000,0877991218
1000000,0768011345
3000000,0837781973
3000000,0931472016
450000,0332533186
1000000,0763706703
450000,0866402405
1000000,0968777871
1000000,0943691465
299000000,0925499999
500000,0877113866
12500000,0963656567
500000,0349221669
5000000,0909091762
13000000,0767893030
1000000,0763722499
500000,0938263862
1000000,0762666722
11900000,0777775590
3000000,0996076777
1000000,0763522133
500000,0877100994
15000000,0971172177
1000000,0702696234
5000000,0938282399
450000,0972217895
450000,0338908880
5000000,0789336555
1000000,0762711599
3000000,0947001989
450000,0344460166
1000000,0763728456
3000000,0901347139
450000,0334272968
500000,0374199505
10000000,0707012001
450000,0358958679
450000,0327227139
3000000,0927133686
12000000,0888088859
15000000,0814061984
10500000,0838148989
500000,0877993797
1000000,0799046474
15000000,0386814444
500000,0877990177
3000000,0797937907
450000,0866333698
450000,0866270590
450000,0327656239
500000,0859922300
450000,0334942588
1000000,0901151147
11325000,0827397678
1000000,0763100411
1000000,0763625627
450000,0327940579
12000000,0775222228
500000,0913745844
1000000,0869114994
500000,0911644480
10000000,0909379568
450000,0329722251
450000,0865599487
450000,0342928885
5000000,0785187979
500000,0858996880
1000000,0904030914
500000,0967785449
5000000,0927291777
500000,0971579844
500000,0969867067
3000000,0981921969
500000,0784827168
450000,0384020001
12900000,0925145999
1000000,0762516519
3000000,0703356886
5000000,0889169168
450000,0329240895
500000,0776219678
1000000,0777678450
3000000,0859774777
500000,0385801119
1000000,0763721621
450000,0328499188
450000,0984654334
1000000,0984431962
3000000,0777120789
1000000,0879879558
450000,0375332386
1000000,0346406234
3000000,0358661976
1000000,0762589089
12000000,0852771777
500000,0984425100
5000000,0332855889
500000,0879284889
450000,0332480439
450000,0329011066
100000000,0989338386
13500000,0762369666
1000000,0763629829
3000000,0824828286
450000,0865557689
1000000,0937502324
5000000,0387899193
1000000,0705459111
12000000,0816999986
3000000,0858139186
10625000,0708107081
10000000,0939797973
450000,0343999850
1000000,0941903953
450000,0329219639
3000000,0901671962
5000000,0369979678
450000,0343298939
450000,0334696188
500000,0877106399
5000000,0372761986
500000,0522471993
5000000,0822898589
5000000,0902305030
450000,0866698702
11250000,0889246886
3000000,0795151679
450000,0339888646
3000000,0929691386
450000,0334729186
450000,0329014986
450000,0357378179
3000000,0798888712
450000,0865545650
1000000,0941910214
3000000,0915882229
